,anime_genres,anime_broadcast,anime_licensors,anime_favorites,anime_popularity,anime_score
209,"['Genres: Comedy, Girls Love, Romance']",['Broadcast: Unknown'],['Licensors: Sentai Filmworks'],"['Favorites: 1,503']",['Popularity: #855'],"['Score: 6.971 (scored by 117,136 users)']"
210,"['Genres: Adventure, Comedy, Fantasy, Ecchi']",['Broadcast: Unknown'],['Licensors: Sentai Filmworks'],['Favorites: 24'],['Popularity: #4447'],"['Score: 6.971 (scored by 8,016 users)']"
211,"['Genres: Action, Drama, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 2'],['Popularity: #10566'],['Score: 6.971 (scored by 473 users)']
212,[],[],"['Licensors: None found, add some']",['Favorites: 12'],['Popularity: #8830'],['Score: 6.961 (scored by 726 users)']
213,"['Genres: Action, Horror, Supernatural']",[],['Licensors: Warner Bros. Pictures'],['Favorites: 66'],['Popularity: #3641'],"['Score: 6.971 (scored by 10,183 users)']"
214,"['Genres: Action, Adventure, Comedy, Gourmet']",[],"['Licensors: None found, add some']",['Favorites: 9'],['Popularity: #6517'],"['Score: 6.971 (scored by 3,747 users)']"
215,[],[],"['Licensors: None found, add some']",['Favorites: 0'],['Popularity: #13611'],['Score: 6.961 (scored by 408 users)']
216,[],[],"['Licensors: None found, add some']",['Favorites: 13'],['Popularity: #6098'],"['Score: 6.961 (scored by 3,184 users)']"
217,"['Genres: Action, Adventure, Comedy, Mystery']",[],"['Licensors: None found, add some']",['Favorites: 1'],['Popularity: #7663'],"['Score: 6.961 (scored by 2,100 users)']"
218,"['Genres: Action, Fantasy, Suspense']",['Broadcast: Sundays at 00:00 (JST)'],['Licensors: Funimation'],['Favorites: 677'],['Popularity: #1369'],"['Score: 6.961 (scored by 64,059 users)']"
219,"['Genres: Comedy, Girls Love']",['Broadcast: Unknown'],['Licensors: Sentai Filmworks'],['Favorites: 66'],['Popularity: #2482'],"['Score: 6.961 (scored by 28,654 users)']"
220,"['Genres: Adventure, Sports']",['Broadcast: Sundays at 08:30 (JST)'],['Licensors: Nelvana'],['Favorites: 159'],['Popularity: #3050'],"['Score: 6.961 (scored by 28,192 users)']"
221,"['Genres: Action, Fantasy']",[],['Licensors: Central Park Media'],['Favorites: 11'],['Popularity: #5469'],"['Score: 6.961 (scored by 5,214 users)']"
222,"['Genres: Comedy, Ecchi']",['Broadcast: Tuesdays at 00:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 503'],['Popularity: #1146'],"['Score: 6.961 (scored by 93,943 users)']"
223,"['Genres: Action, Comedy']",[],['Licensors: VIZ Media'],['Favorites: 36'],['Popularity: #2783'],"['Score: 6.961 (scored by 24,855 users)']"
224,"['Genres: Comedy, Fantasy']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 389'],['Popularity: #1779'],"['Score: 6.961 (scored by 55,954 users)']"
225,"['Genres: Comedy, Gourmet, Romance']",['Broadcast: Wednesdays at 01:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 384'],['Popularity: #1065'],"['Score: 6.961 (scored by 97,480 users)']"
226,"['Genres: Action, Comedy, Fantasy']",[],['Licensors: Funimation'],['Favorites: 68'],['Popularity: #2206'],"['Score: 6.961 (scored by 42,038 users)']"
227,"['Genres: Avant Garde, Comedy, Drama, Mystery']",[],"['Licensors: None found, add some']",['Favorites: 33'],['Popularity: #5598'],['Score: 6.971 (scored by 205 users)']
228,"['Genres: Action, Comedy, Sci-Fi']",['Broadcast: Sundays at 22:00 (JST)'],['Licensors: VIZ Media'],['Favorites: 17'],['Popularity: #3835'],"['Score: 6.961 (scored by 12,197 users)']"
229,"['Genres: Adventure, Horror, Suspense']",['Broadcast: Fridays at 20:30 (JST)'],['Licensors: Funimation'],"['Favorites: 5,239']",['Popularity: #307'],"['Score: 6.961 (scored by 288,999 users)']"
230,[],[],"['Licensors: None found, add some']",['Favorites: 3'],['Popularity: #6399'],"['Score: 6.961 (scored by 2,418 users)']"
231,"['Genres: Action, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 12'],['Popularity: #12188'],['Score: 6.961 (scored by 234 users)']
232,"['Genres: Action, Sci-Fi']",['Broadcast: Wednesdays at 18:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 9'],['Popularity: #10663'],['Score: 6.971 (scored by 710 users)']
233,"['Genres: Action, Sci-Fi, Ecchi']",['Broadcast: Fridays at 01:20 (JST)'],['Licensors: Funimation'],"['Favorites: 1,046']",['Popularity: #1285'],"['Score: 6.961 (scored by 66,945 users)']"
234,"['Genres: Action, Adventure, Comedy']",[],['Licensors: Sentai Filmworks'],['Favorites: 1'],['Popularity: #9012'],"['Score: 6.961 (scored by 1,134 users)']"
235,[],['Broadcast: Fridays at 00:45 (JST)'],['Licensors: Discotek Media'],['Favorites: 32'],['Popularity: #4007'],"['Score: 6.961 (scored by 11,964 users)']"
236,[],['Broadcast: Wednesdays at 18:45 (JST)'],['Licensors: Discotek Media'],['Favorites: 164'],['Popularity: #2557'],"['Score: 6.961 (scored by 27,408 users)']"
237,"['Genres: Comedy, Slice of Life']",[],['Licensors: Sentai Filmworks'],['Favorites: 11'],['Popularity: #4553'],"['Score: 6.961 (scored by 9,548 users)']"
238,"['Genres: Drama, Slice of Life']",['Broadcast: Sundays at 19:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 19'],['Popularity: #7610'],"['Score: 6.961 (scored by 1,943 users)']"
239,"['Genres: Comedy, Slice of Life']",['Broadcast: Thursdays at 21:30 (JST)'],['Licensors: Crunchyroll'],['Favorites: 263'],['Popularity: #2236'],"['Score: 6.961 (scored by 31,978 users)']"
240,"['Genres: Action, Adventure, Sci-Fi']",[],['Licensors: Sony Pictures Worldwide Acquisitions'],['Favorites: 31'],['Popularity: #4676'],"['Score: 6.961 (scored by 9,259 users)']"
241,[],[],"['Licensors: None found, add some']",['Favorites: 0'],['Popularity: #9286'],['Score: 6.961 (scored by 991 users)']
242,[],['Broadcast: Fridays at 23:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 26'],['Popularity: #7300'],"['Score: 6.961 (scored by 2,338 users)']"
243,"['Genres: Adventure, Drama, Sci-Fi']",[],['Licensors: Saban Brands'],['Favorites: 6'],['Popularity: #4354'],"['Score: 6.961 (scored by 10,486 users)']"
244,"['Genres: Action, Comedy, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 4'],['Popularity: #6828'],"['Score: 6.961 (scored by 1,114 users)']"
245,"['Genres: Adventure, Drama']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 19'],['Popularity: #7681'],"['Score: 6.961 (scored by 1,578 users)']"
246,[],[],"['Licensors: None found, add some']",['Favorites: 3'],['Popularity: #11393'],['Score: 6.951 (scored by 694 users)']
247,"['Genres: Action, Comedy, Horror, Supernatural']",[],['Licensors: Sentai Filmworks'],['Favorites: 14'],['Popularity: #5614'],"['Score: 6.961 (scored by 5,081 users)']"
248,"['Genres: Comedy, Sports']",['Broadcast: Sundays at 00:00 (JST)'],['Licensors: Ponycan USA'],['Favorites: 334'],['Popularity: #1177'],"['Score: 6.961 (scored by 76,749 users)']"
249,"['Genres: Action, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 5'],['Popularity: #7918'],"['Score: 6.961 (scored by 1,426 users)']"
250,[],[],"['Licensors: None found, add some']",['Favorites: 11'],['Popularity: #5136'],"['Score: 6.961 (scored by 6,825 users)']"
251,"['Genres: Comedy, Drama, Romance, Slice of Life']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 9'],['Popularity: #9766'],['Score: 6.971 (scored by 777 users)']
252,"['Genres: Action, Sci-Fi']",[],['Licensors: Media Blasters'],['Favorites: 7'],['Popularity: #8550'],"['Score: 6.961 (scored by 1,369 users)']"
253,"['Genres: Action, Adventure, Drama']",[],"['Licensors: None found, add some']",['Favorites: 6'],['Popularity: #8348'],"['Score: 6.961 (scored by 1,426 users)']"
254,"['Genres: Action, Fantasy']",['Broadcast: Sundays at 22:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 777'],['Popularity: #1449'],"['Score: 6.961 (scored by 61,909 users)']"
255,"['Genres: Comedy, Fantasy, Romance']",['Broadcast: Tuesdays at 01:30 (JST)'],['Licensors: Funimation'],['Favorites: 260'],['Popularity: #2277'],"['Score: 6.951 (scored by 29,369 users)']"
256,[],['Broadcast: Fridays at 00:55 (JST)'],['Licensors: Aniplex of America'],['Favorites: 75'],['Popularity: #4261'],"['Score: 6.951 (scored by 6,730 users)']"
257,[],[],"['Licensors: None found, add some']",['Favorites: 5'],['Popularity: #10901'],"['Score: 6.951 (scored by 1,046 users)']"
258,"['Genres: Adventure, Drama, Fantasy']",['Broadcast: Sundays at 19:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 15'],['Popularity: #8325'],['Score: 6.951 (scored by 912 users)']
259,"['Genres: Action, Comedy, Drama, Fantasy, Horror, Ecchi']",['Broadcast: Mondays at 18:00 (JST)'],['Licensors: Media Blasters'],['Favorites: 30'],['Popularity: #5256'],"['Score: 6.951 (scored by 5,267 users)']"
260,[],[],"['Licensors: None found, add some']",['Favorites: 9'],['Popularity: #5447'],"['Score: 6.951 (scored by 4,747 users)']"
261,[],[],"['Licensors: None found, add some']",['Favorites: 5'],['Popularity: #11887'],['Score: 6.951 (scored by 726 users)']
262,"['Genres: Action, Adventure, Comedy']",[],"['Licensors: None found, add some']",['Favorites: 2'],['Popularity: #7585'],"['Score: 6.951 (scored by 1,982 users)']"
263,"['Genres: Adventure, Comedy, Sci-Fi']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 14'],['Popularity: #9499'],['Score: 6.951 (scored by 779 users)']
264,"['Genres: Action, Boys Love, Supernatural']",['Broadcast: Tuesdays at 02:00 (JST)'],['Licensors: Maiden Japan'],['Favorites: 215'],['Popularity: #2612'],"['Score: 6.951 (scored by 21,779 users)']"
265,"['Genres: Adventure, Comedy']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 3'],['Popularity: #9603'],"['Score: 6.951 (scored by 1,233 users)']"
266,"['Genres: Adventure, Comedy, Fantasy, Romance, Supernatural, Ecchi']",['Broadcast: Unknown'],"['Licensors: Funimation, Sentai Filmworks']",['Favorites: 260'],['Popularity: #1993'],"['Score: 6.951 (scored by 35,544 users)']"
267,"['Genres: Action, Adventure, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 49'],['Popularity: #2651'],"['Score: 6.961 (scored by 30,309 users)']"
268,"['Genres: Comedy, Fantasy']",['Broadcast: Sundays at 09:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 5'],['Popularity: #9116'],['Score: 6.961 (scored by 776 users)']
269,"['Genres: Drama, Romance']",['Broadcast: Saturdays at 07:00 (JST)'],['Licensors: Funimation'],['Favorites: 805'],['Popularity: #1894'],"['Score: 6.941 (scored by 49,730 users)']"
270,"['Genres: Action, Adventure, Comedy, Fantasy, Sci-Fi']",[],"['Licensors: 4Kids Entertainment, Miramax Films']",['Favorites: 43'],['Popularity: #1769'],"['Score: 6.951 (scored by 68,430 users)']"
271,"['Genres: Comedy, Fantasy']",['Broadcast: Unknown'],['Licensors: Enoki Films'],['Favorites: 4'],['Popularity: #12306'],['Score: 6.951 (scored by 415 users)']
272,[],['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 5'],['Popularity: #9323'],['Score: 6.951 (scored by 519 users)']
273,"['Genres: Action, Comedy, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 11'],['Popularity: #8873'],"['Score: 6.951 (scored by 1,212 users)']"
274,[],[],"['Licensors: None found, add some']",['Favorites: 1'],['Popularity: #15550'],['Score: 6.941 (scored by 228 users)']
275,"['Genres: Fantasy, Slice of Life']",['Broadcast: Saturdays at 07:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 10'],['Popularity: #9726'],['Score: 6.951 (scored by 433 users)']
276,"['Genres: Action, Adventure, Mystery']",[],"['Licensors: None found, add some']",['Favorites: 12'],['Popularity: #11459'],['Score: 6.961 (scored by 272 users)']
277,"['Genres: Action, Horror, Supernatural']",[],['Licensors: Funimation'],['Favorites: 9'],['Popularity: #5002'],"['Score: 6.951 (scored by 5,958 users)']"
278,"['Genres: Adventure, Fantasy, Romance']",['Broadcast: Wednesdays at 22:30 (JST)'],['Licensors: Funimation'],"['Favorites: 1,885']",['Popularity: #808'],"['Score: 6.951 (scored by 125,833 users)']"
279,[],[],"['Licensors: None found, add some']",['Favorites: 5'],['Popularity: #7580'],"['Score: 6.941 (scored by 1,476 users)']"
280,"['Genres: Comedy, Fantasy']",['Broadcast: Saturdays at 21:00 (JST)'],"['Licensors: None found, add some']","['Favorites: 1,886']",['Popularity: #635'],"['Score: 6.951 (scored by 157,128 users)']"
281,[],['Broadcast: Mondays at 22:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 34'],['Popularity: #6014'],"['Score: 6.951 (scored by 2,819 users)']"
282,"['Genres: Drama, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 17'],['Popularity: #6131'],"['Score: 6.951 (scored by 3,032 users)']"
283,"['Genres: Adventure, Fantasy, Mystery, Sci-Fi']",['Broadcast: Thursdays at Unknown'],"['Licensors: Funimation, Bandai Entertainment']","['Favorites: 1,320']",['Popularity: #1206'],"['Score: 6.951 (scored by 82,275 users)']"
284,[],[],"['Licensors: None found, add some']",['Favorites: 27'],['Popularity: #4299'],"['Score: 6.951 (scored by 10,274 users)']"
285,[],['Broadcast: Thursdays at 17:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 28'],['Popularity: #7113'],"['Score: 6.951 (scored by 1,533 users)']"
286,"['Genres: Comedy, Ecchi']",['Broadcast: Wednesdays at 01:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 568'],['Popularity: #1457'],"['Score: 6.951 (scored by 72,649 users)']"
287,[],[],"['Licensors: None found, add some']",['Favorites: 11'],['Popularity: #5311'],"['Score: 6.951 (scored by 4,700 users)']"
288,[],['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 9'],['Popularity: #8897'],"['Score: 6.951 (scored by 1,178 users)']"
289,[],[],"['Licensors: None found, add some']",['Favorites: 4'],['Popularity: #13281'],['Score: 6.921 (scored by 349 users)']
290,"['Genres: Comedy, Sports']",['Broadcast: Mondays at 21:54 (JST)'],"['Licensors: None found, add some']",['Favorites: 71'],['Popularity: #4796'],"['Score: 6.951 (scored by 6,207 users)']"
291,[],[],"['Licensors: None found, add some']",['Favorites: 49'],['Popularity: #8155'],['Score: 6.961 (scored by 617 users)']
292,"['Genres: Adventure, Comedy, Fantasy, Romance']",[],"['Licensors: None found, add some']",['Favorites: 13'],['Popularity: #7230'],"['Score: 6.941 (scored by 1,759 users)']"
293,"['Genres: Comedy, Drama, Romance, Sci-Fi, Ecchi']",[],"['Licensors: Funimation, Geneon Entertainment USA']",['Favorites: 40'],['Popularity: #3314'],"['Score: 6.951 (scored by 20,043 users)']"
294,"['Genres: Action, Adventure, Comedy']",[],"['Licensors: None found, add some']",['Favorites: 6'],['Popularity: #6531'],"['Score: 6.951 (scored by 4,770 users)']"
295,"['Genres: Comedy, Drama, Romance, Supernatural']",['Broadcast: Sundays at 00:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 34'],['Popularity: #3526'],"['Score: 6.951 (scored by 15,433 users)']"
296,"['Genres: Adventure, Comedy, Drama, Fantasy']",['Broadcast: Sundays at 09:00 (JST)'],['Licensors: Flatiron Film Company'],['Favorites: 308'],['Popularity: #2092'],"['Score: 6.951 (scored by 49,591 users)']"
297,[],['Broadcast: Sundays at 22:30 (JST)'],['Licensors: Funimation'],['Favorites: 628'],['Popularity: #3015'],"['Score: 6.951 (scored by 10,974 users)']"
298,"['Genres: Adventure, Comedy, Fantasy']",['Broadcast: Sundays at 01:35 (JST)'],['Licensors: Media Blasters'],['Favorites: 4'],['Popularity: #10275'],['Score: 6.951 (scored by 558 users)']
299,"['Genres: Action, Romance, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 8'],['Popularity: #10035'],['Score: 6.961 (scored by 547 users)']
300,[],[],"['Licensors: None found, add some']",['Favorites: 1'],['Popularity: #7290'],"['Score: 6.951 (scored by 3,529 users)']"
301,"['Genres: Comedy, Drama, Romance, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 2'],['Popularity: #9363'],['Score: 6.951 (scored by 690 users)']
302,"['Genres: Action, Sports']",[],"['Licensors: None found, add some']",['Favorites: 14'],['Popularity: #5351'],"['Score: 6.951 (scored by 6,733 users)']"
303,[],['Broadcast: Fridays at 01:40 (JST)'],['Licensors: Sentai Filmworks'],['Favorites: 293'],['Popularity: #1912'],"['Score: 6.941 (scored by 43,436 users)']"
304,"['Genres: Action, Adventure, Comedy, Sci-Fi, Sports']",['Broadcast: Mondays at 18:00 (JST)'],"['Licensors: Nelvana, Discotek Media']",['Favorites: 207'],['Popularity: #2949'],"['Score: 6.941 (scored by 28,828 users)']"
305,"['Genres: Action, Adventure']",[],['Licensors: Warner Bros. Pictures'],['Favorites: 64'],['Popularity: #3798'],"['Score: 6.941 (scored by 16,896 users)']"
306,"['Genres: Adventure, Fantasy, Supernatural']",['Broadcast: Thursdays at 18:30 (JST)'],['Licensors: Illumitoon Entertainment'],['Favorites: 14'],['Popularity: #5035'],"['Score: 6.941 (scored by 6,348 users)']"
307,"['Genres: Comedy, Fantasy, Romance, Ecchi']",['Broadcast: Unknown'],['Licensors: Sentai Filmworks'],"['Favorites: 1,262']",['Popularity: #550'],"['Score: 6.941 (scored by 204,119 users)']"
308,"['Genres: Action, Fantasy']",['Broadcast: Thursdays at 23:00 (JST)'],"['Licensors: ADV Films, Funimation']","['Favorites: 1,564']",['Popularity: #725'],"['Score: 6.941 (scored by 163,839 users)']"
309,"['Genres: Adventure, Comedy, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 2'],['Popularity: #7951'],"['Score: 6.941 (scored by 2,625 users)']"
310,"['Genres: Comedy, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 17'],['Popularity: #8612'],['Score: 6.951 (scored by 829 users)']
311,"['Genres: Boys Love, Comedy']",['Broadcast: Wednesdays at 18:30 (JST)'],['Licensors: Nozomi Entertainment'],"['Favorites: 1,100']",['Popularity: #1683'],"['Score: 6.941 (scored by 63,180 users)']"
312,[],[],['Licensors: Funimation'],['Favorites: 26'],['Popularity: #3982'],"['Score: 6.941 (scored by 7,780 users)']"
313,[],[],"['Licensors: None found, add some']",['Favorites: 5'],['Popularity: #6621'],['Score: 6.941 (scored by 633 users)']
314,[],[],"['Licensors: None found, add some']",['Favorites: 5'],['Popularity: #5823'],"['Score: 6.941 (scored by 5,373 users)']"
315,"['Genres: Action, Adventure, Sci-Fi']",['Broadcast: Sundays at 18:00 (JST)'],"['Licensors: ADV Films, Sentai Filmworks']",['Favorites: 58'],['Popularity: #5980'],"['Score: 6.941 (scored by 3,347 users)']"
316,[],[],"['Licensors: None found, add some']",['Favorites: 5'],['Popularity: #5445'],"['Score: 6.941 (scored by 6,592 users)']"
317,"['Genres: Action, Comedy, Sci-Fi, Sports']",['Broadcast: Unknown'],['Licensors: Discotek Media'],['Favorites: 11'],['Popularity: #6706'],"['Score: 6.941 (scored by 3,579 users)']"
318,"['Genres: Action, Comedy, Supernatural, Ecchi']",[],"['Licensors: None found, add some']",['Favorites: 16'],['Popularity: #4239'],"['Score: 6.941 (scored by 9,834 users)']"
319,"['Genres: Adventure, Fantasy']",['Broadcast: Unknown'],['Licensors: Funimation'],['Favorites: 108'],['Popularity: #2799'],"['Score: 6.941 (scored by 23,450 users)']"
320,"['Genres: Action, Adventure, Fantasy, Romance']",[],"['Licensors: None found, add some']",['Favorites: 20'],['Popularity: #10834'],['Score: 6.951 (scored by 544 users)']
321,[],[],"['Licensors: None found, add some']",['Favorites: 9'],['Popularity: #6942'],"['Score: 6.941 (scored by 3,055 users)']"
322,"['Genres: Adventure, Fantasy']",['Broadcast: Wednesdays at 23:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 776'],['Popularity: #1469'],"['Score: 6.941 (scored by 66,677 users)']"
323,[],[],"['Licensors: None found, add some']",['Favorites: 24'],['Popularity: #6064'],"['Score: 6.941 (scored by 1,953 users)']"
324,"['Genres: Comedy, Romance, Sci-Fi, Ecchi']",[],"['Licensors: None found, add some']",['Favorites: 2'],['Popularity: #7268'],"['Score: 6.941 (scored by 2,434 users)']"
325,"['Genres: Comedy, Fantasy, Romance, Supernatural, Ecchi']",['Broadcast: Thursdays at 01:00 (JST)'],"['Licensors: Funimation, Sentai Filmworks']",['Favorites: 487'],['Popularity: #1481'],"['Score: 6.941 (scored by 62,813 users)']"
326,"['Genres: Comedy, Drama, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 3'],['Popularity: #7205'],"['Score: 6.941 (scored by 2,745 users)']"
327,"['Genres: Comedy, Drama, Romance']",[],"['Licensors: None found, add some']",['Favorites: 3'],['Popularity: #8928'],"['Score: 6.941 (scored by 1,138 users)']"
328,"['Genres: Adventure, Comedy, Sports']",['Broadcast: Unknown'],['Licensors: Nelvana'],['Favorites: 158'],['Popularity: #2873'],"['Score: 6.941 (scored by 31,664 users)']"
329,"['Genres: Adventure, Drama, Fantasy, Sci-Fi']",['Broadcast: Saturdays at 18:28 (JST)'],['Licensors: Saban Entertainment'],['Favorites: 77'],['Popularity: #4970'],"['Score: 6.941 (scored by 7,762 users)']"
330,"['Genres: Comedy, Romance']",[],"['Licensors: None found, add some']",['Favorites: 300'],['Popularity: #2209'],"['Score: 6.941 (scored by 37,513 users)']"
331,"['Genres: Comedy, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 70'],['Popularity: #6219'],"['Score: 6.941 (scored by 2,184 users)']"
332,"['Genres: Comedy, Romance']",[],"['Licensors: None found, add some']",['Favorites: 5'],['Popularity: #5978'],"['Score: 6.941 (scored by 3,186 users)']"
333,"['Genres: Comedy, Romance']",['Broadcast: Sundays at 00:00 (JST)'],['Licensors: Aniplex of America'],"['Favorites: 1,778']",['Popularity: #370'],"['Score: 6.941 (scored by 276,684 users)']"
334,[],['Broadcast: Unknown'],"['Licensors: VIZ Media, Discotek Media']",['Favorites: 32'],['Popularity: #5196'],"['Score: 6.941 (scored by 3,696 users)']"
335,[],['Broadcast: Sundays at 02:38 (JST)'],['Licensors: Sentai Filmworks'],['Favorites: 212'],['Popularity: #2361'],"['Score: 6.951 (scored by 23,704 users)']"
336,"['Genres: Comedy, Sports, Ecchi']",[],"['Licensors: None found, add some']",['Favorites: 8'],['Popularity: #4786'],"['Score: 6.941 (scored by 8,549 users)']"
337,"['Genres: Comedy, Sci-Fi, Slice of Life']",[],['Licensors: Discotek Media'],['Favorites: 3'],['Popularity: #7933'],"['Score: 6.951 (scored by 1,645 users)']"
338,"['Genres: Action, Sci-Fi']",[],"['Licensors: ADV Films, Sentai Filmworks']",['Favorites: 16'],['Popularity: #5143'],"['Score: 6.941 (scored by 5,789 users)']"
339,"['Genres: Adventure, Sports']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 14'],['Popularity: #8079'],"['Score: 6.941 (scored by 1,946 users)']"
340,"['Genres: Comedy, Mystery']",[],"['Licensors: None found, add some']",['Favorites: 2'],['Popularity: #6797'],"['Score: 6.941 (scored by 3,235 users)']"
341,"['Genres: Action, Fantasy, Sci-Fi, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 133'],['Popularity: #4246'],"['Score: 6.941 (scored by 9,605 users)']"
342,"['Genres: Action, Adventure, Comedy, Mystery']",[],"['Licensors: Funimation, Discotek Media']",['Favorites: 4'],['Popularity: #6630'],"['Score: 6.931 (scored by 3,186 users)']"
343,"['Genres: Comedy, Fantasy, Romance, Supernatural, Ecchi']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 107'],['Popularity: #3107'],"['Score: 6.931 (scored by 18,362 users)']"
344,"['Genres: Action, Comedy, Drama, Sci-Fi']",[],['Licensors: Nozomi Entertainment'],['Favorites: 6'],['Popularity: #6177'],"['Score: 6.931 (scored by 4,176 users)']"
345,"['Genres: Adventure, Drama, Slice of Life']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 17'],['Popularity: #8687'],"['Score: 6.931 (scored by 1,156 users)']"
346,"['Genres: Comedy, Fantasy, Slice of Life']",['Broadcast: Sundays at 01:15 (JST)'],"['Licensors: None found, add some']",['Favorites: 52'],['Popularity: #3182'],"['Score: 6.931 (scored by 17,571 users)']"
347,"['Genres: Comedy, Romance']",['Broadcast: Unknown'],['Licensors: Aniplex of America'],"['Favorites: 1,201']",['Popularity: #481'],"['Score: 6.931 (scored by 255,366 users)']"
348,"['Genres: Adventure, Drama, Fantasy']",['Broadcast: Unknown'],['Licensors: Media Blasters'],['Favorites: 44'],['Popularity: #4771'],"['Score: 6.931 (scored by 4,259 users)']"
349,"['Genres: Comedy, Fantasy, Romance']",['Broadcast: Sundays at 09:30 (JST)'],['Licensors: Nozomi Entertainment'],['Favorites: 83'],['Popularity: #4207'],"['Score: 6.931 (scored by 10,352 users)']"
350,"['Genres: Action, Comedy, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 5'],['Popularity: #5599'],"['Score: 6.931 (scored by 5,373 users)']"
351,[],['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 19'],['Popularity: #7070'],"['Score: 6.931 (scored by 2,792 users)']"
352,"['Genres: Comedy, Sci-Fi, Slice of Life']",[],['Licensors: Discotek Media'],['Favorites: 5'],['Popularity: #6969'],"['Score: 6.931 (scored by 2,509 users)']"
353,[],[],['Licensors: Sentai Filmworks'],['Favorites: 7'],['Popularity: #6598'],"['Score: 6.931 (scored by 3,130 users)']"
354,[],[],"['Licensors: None found, add some']",['Favorites: 16'],['Popularity: #12078'],['Score: 6.931 (scored by 337 users)']
355,"['Genres: Action, Fantasy, Supernatural, Ecchi']",[],"['Licensors: None found, add some']",['Favorites: 29'],['Popularity: #3856'],"['Score: 6.931 (scored by 10,659 users)']"
356,"['Genres: Action, Drama, Sports']",['Broadcast: Sundays at 02:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 66'],['Popularity: #4365'],"['Score: 6.931 (scored by 7,848 users)']"
357,[],[],"['Licensors: None found, add some']",['Favorites: 9'],['Popularity: #7617'],"['Score: 6.941 (scored by 2,493 users)']"
358,[],['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 65'],['Popularity: #5659'],"['Score: 6.931 (scored by 4,278 users)']"
359,"['Genres: Action, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 6'],['Popularity: #8865'],"['Score: 6.931 (scored by 1,176 users)']"
360,"['Genres: Action, Comedy, Fantasy, Sci-Fi']",['Broadcast: Unknown'],['Licensors: Funimation'],"['Favorites: 1,197']",['Popularity: #1391'],"['Score: 6.931 (scored by 59,695 users)']"
361,[],[],"['Licensors: None found, add some']",['Favorites: 34'],['Popularity: #4679'],"['Score: 6.931 (scored by 5,937 users)']"
362,"['Genres: Adventure, Comedy, Sci-Fi']",['Broadcast: Fridays at 18:00 (JST)'],['Licensors: VIZ Media'],['Favorites: 67'],['Popularity: #4974'],"['Score: 6.931 (scored by 6,416 users)']"
363,"['Genres: Comedy, Fantasy, Supernatural']",[],['Licensors: Media Blasters'],['Favorites: 110'],['Popularity: #3612'],"['Score: 6.931 (scored by 12,218 users)']"
364,"['Genres: Action, Horror, Sci-Fi']",[],['Licensors: Funimation'],['Favorites: 61'],['Popularity: #1524'],"['Score: 6.931 (scored by 74,907 users)']"
365,"['Genres: Comedy, Mystery']",[],"['Licensors: None found, add some']",['Favorites: 1'],['Popularity: #6890'],"['Score: 6.931 (scored by 2,931 users)']"
