,anime_genres,anime_broadcast,anime_licensors,anime_favorites,anime_popularity,anime_score
154,[],[],"['Licensors: None found, add some']",['Favorites: 5'],['Popularity: #5572'],"['Score: 7.391 (scored by 5,739 users)']"
155,[],[],"['Licensors: None found, add some']",['Favorites: 2'],['Popularity: #9763'],"['Score: 7.391 (scored by 1,457 users)']"
156,"['Genres: Action, Adventure, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 53'],['Popularity: #5057'],"['Score: 7.391 (scored by 5,366 users)']"
157,"['Genres: Action, Award Winning, Drama, Mystery, Romance, Sci-Fi']",['Broadcast: Mondays at 16:25 (JST)'],"['Licensors: ADV Films, Sentai Filmworks']",['Favorites: 932'],['Popularity: #1699'],"['Score: 7.391 (scored by 41,922 users)']"
158,"['Genres: Comedy, Slice of Life']",['Broadcast: Thursdays at 00:00 (JST)'],['Licensors: Funimation'],['Favorites: 488'],['Popularity: #1434'],"['Score: 7.391 (scored by 45,103 users)']"
159,"['Genres: Comedy, Slice of Life']",['Broadcast: Saturdays at 01:55 (JST)'],['Licensors: Sentai Filmworks'],['Favorites: 455'],['Popularity: #1212'],"['Score: 7.391 (scored by 75,444 users)']"
160,"['Genres: Adventure, Comedy, Fantasy']",['Broadcast: Mondays at 09:30 (JST)'],"['Licensors: Funimation, NYAV Post']",['Favorites: 32'],['Popularity: #3616'],"['Score: 7.391 (scored by 14,929 users)']"
161,"['Genres: Adventure, Fantasy, Romance']",['Broadcast: Fridays at 21:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 208'],['Popularity: #2994'],"['Score: 7.391 (scored by 6,746 users)']"
162,"['Genres: Action, Adventure, Comedy, Sci-Fi, Ecchi']",['Broadcast: Unknown'],['Licensors: Funimation'],['Favorites: 812'],['Popularity: #1511'],"['Score: 7.391 (scored by 52,982 users)']"
163,"['Genres: Action, Comedy']",['Broadcast: Unknown'],['Licensors: Sentai Filmworks'],['Favorites: 12'],['Popularity: #5826'],"['Score: 7.391 (scored by 3,934 users)']"
164,[],['Broadcast: Unknown'],['Licensors: Sentai Filmworks'],"['Favorites: 1,505']",['Popularity: #513'],"['Score: 7.391 (scored by 163,684 users)']"
165,[],[],"['Licensors: None found, add some']",['Favorites: 7'],['Popularity: #3288'],"['Score: 7.391 (scored by 22,406 users)']"
166,"['Genres: Drama, Romance, Sci-Fi']",['Broadcast: Saturdays at 23:30 (JST)'],['Licensors: Aniplex of America'],"['Favorites: 4,799']",['Popularity: #249'],"['Score: 7.381 (scored by 340,240 users)']"
167,"['Genres: Action, Comedy, Supernatural, Ecchi']",[],['Licensors: Funimation'],['Favorites: 74'],['Popularity: #1542'],"['Score: 7.381 (scored by 71,484 users)']"
168,[],[],"['Licensors: None found, add some']",['Favorites: 11'],['Popularity: #11596'],['Score: 7.381 (scored by 663 users)']
169,[],[],"['Licensors: None found, add some']",['Favorites: 6'],['Popularity: #8031'],"['Score: 7.381 (scored by 2,908 users)']"
170,"['Genres: Fantasy, Mystery, Supernatural']",['Broadcast: Sundays at 00:00 (JST)'],['Licensors: Aniplex of America'],['Favorites: 396'],['Popularity: #1432'],"['Score: 7.381 (scored by 58,774 users)']"
171,"['Genres: Comedy, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 46'],['Popularity: #7860'],"['Score: 7.381 (scored by 1,262 users)']"
172,"['Genres: Adventure, Comedy, Fantasy, Ecchi']",['Broadcast: Sundays at 08:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 13'],['Popularity: #10736'],['Score: 7.381 (scored by 438 users)']
173,"['Genres: Action, Fantasy']",['Broadcast: Saturdays at 23:30 (JST)'],['Licensors: Aniplex of America'],"['Favorites: 5,586']",['Popularity: #246'],"['Score: 7.381 (scored by 414,711 users)']"
174,"['Genres: Action, Adventure, Comedy, Mystery']",['Broadcast: Unknown'],"['Licensors: Discotek Media, Geneon Entertainment USA']",['Favorites: 68'],['Popularity: #5643'],"['Score: 7.381 (scored by 3,734 users)']"
175,"['Genres: Comedy, Romance']",['Broadcast: Thursdays at 02:13 (JST)'],['Licensors: Sentai Filmworks'],"['Favorites: 1,185']",['Popularity: #539'],"['Score: 7.381 (scored by 175,588 users)']"
176,"['Genres: Action, Adventure, Sci-Fi']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 20'],['Popularity: #8689'],"['Score: 7.381 (scored by 1,230 users)']"
177,"['Genres: Comedy, Romance, Ecchi']",[],"['Licensors: None found, add some']",['Favorites: 107'],['Popularity: #1418'],"['Score: 7.381 (scored by 86,501 users)']"
178,[],['Broadcast: Sundays at 01:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 502'],['Popularity: #2403'],"['Score: 7.381 (scored by 23,422 users)']"
179,"['Genres: Action, Adventure, Comedy, Drama, Supernatural']",['Broadcast: Unknown'],['Licensors: Geneon Entertainment USA'],['Favorites: 44'],['Popularity: #4228'],"['Score: 7.381 (scored by 8,374 users)']"
180,"['Genres: Adventure, Comedy, Drama, Fantasy, Sci-Fi']",['Broadcast: Tuesdays at 18:00 (JST)'],"['Licensors: Funimation, Bandai Entertainment']",['Favorites: 425'],['Popularity: #1975'],"['Score: 7.381 (scored by 37,203 users)']"
181,"['Genres: Comedy, Drama, Fantasy, Romance, Slice of Life, Ecchi']",[],['Licensors: ADV Films'],['Favorites: 25'],['Popularity: #6326'],"['Score: 7.381 (scored by 3,658 users)']"
182,"['Genres: Comedy, Slice of Life']",['Broadcast: Sundays at 08:30 (JST)'],"['Licensors: ADV Films, Nozomi Entertainment']",['Favorites: 192'],['Popularity: #4414'],"['Score: 7.381 (scored by 7,773 users)']"
183,"['Genres: Action, Comedy, Drama']",[],['Licensors: ADV Films'],['Favorites: 11'],['Popularity: #6307'],"['Score: 7.381 (scored by 3,526 users)']"
184,"['Genres: Comedy, Sports']",['Broadcast: Fridays at 01:59 (JST)'],['Licensors: Sentai Filmworks'],['Favorites: 48'],['Popularity: #4457'],"['Score: 7.381 (scored by 6,893 users)']"
185,"['Genres: Comedy, Romance']",[],['Licensors: Sentai Filmworks'],['Favorites: 110'],['Popularity: #1849'],"['Score: 7.381 (scored by 49,668 users)']"
186,"['Genres: Action, Adventure, Drama, Sci-Fi']",['Broadcast: Unknown'],['Licensors: Discotek Media'],['Favorites: 36'],['Popularity: #6941'],"['Score: 7.381 (scored by 2,245 users)']"
187,"['Genres: Action, Comedy, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 20'],['Popularity: #3289'],"['Score: 7.381 (scored by 15,342 users)']"
188,[],[],['Licensors: VIZ Media'],['Favorites: 17'],['Popularity: #4237'],"['Score: 7.381 (scored by 9,509 users)']"
189,"['Genres: Action, Comedy, Mystery']",[],['Licensors: Discotek Media'],['Favorites: 6'],['Popularity: #6421'],"['Score: 7.381 (scored by 3,591 users)']"
190,"['Genres: Comedy, Slice of Life']",['Broadcast: Thursdays at 23:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 660'],['Popularity: #1470'],"['Score: 7.381 (scored by 57,204 users)']"
191,"['Genres: Action, Adventure, Sci-Fi']",['Broadcast: Wednesdays at 23:30 (JST)'],['Licensors: Funimation'],['Favorites: 848'],['Popularity: #757'],"['Score: 7.381 (scored by 126,610 users)']"
192,"['Genres: Action, Fantasy, Supernatural']",[],['Licensors: Sentai Filmworks'],['Favorites: 858'],['Popularity: #1002'],"['Score: 7.381 (scored by 115,826 users)']"
193,"['Genres: Action, Comedy, Fantasy']",['Broadcast: Sundays at 08:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 157'],['Popularity: #4943'],"['Score: 7.381 (scored by 6,090 users)']"
194,"['Genres: Action, Adventure']",[],['Licensors: Funimation'],['Favorites: 32'],['Popularity: #3274'],"['Score: 7.381 (scored by 16,985 users)']"
195,"['Genres: Action, Mystery']",['Broadcast: Fridays at 22:30 (JST)'],['Licensors: Funimation'],['Favorites: 616'],['Popularity: #1395'],"['Score: 7.381 (scored by 59,138 users)']"
196,"['Genres: Action, Fantasy, Sci-Fi']",[],['Licensors: Manga Entertainment'],['Favorites: 310'],['Popularity: #2513'],"['Score: 7.381 (scored by 27,674 users)']"
197,"['Genres: Comedy, Drama, Romance']",[],"['Licensors: AnimEigo, Discotek Media']",['Favorites: 16'],['Popularity: #6623'],"['Score: 7.381 (scored by 3,378 users)']"
198,[],[],"['Licensors: None found, add some']",['Favorites: 34'],['Popularity: #4763'],"['Score: 7.371 (scored by 6,074 users)']"
199,[],[],"['Licensors: None found, add some']",['Favorites: 160'],['Popularity: #1578'],"['Score: 7.371 (scored by 56,366 users)']"
200,[],[],['Licensors: Discotek Media'],['Favorites: 8'],['Popularity: #7362'],"['Score: 7.371 (scored by 2,330 users)']"
201,"['Genres: Comedy, Mystery']",[],"['Licensors: None found, add some']",['Favorites: 1'],['Popularity: #4965'],"['Score: 7.371 (scored by 7,683 users)']"
202,"['Genres: Adventure, Comedy, Fantasy']",['Broadcast: Sundays at 19:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 128'],['Popularity: #4478'],"['Score: 7.371 (scored by 10,927 users)']"
203,"['Genres: Action, Adventure, Fantasy']",[],['Licensors: Funimation'],['Favorites: 508'],['Popularity: #1050'],"['Score: 7.371 (scored by 116,999 users)']"
204,"['Genres: Drama, Slice of Life']",['Broadcast: Sundays at 19:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 29'],['Popularity: #6765'],"['Score: 7.371 (scored by 1,733 users)']"
205,[],[],"['Licensors: None found, add some']",['Favorites: 15'],['Popularity: #9786'],"['Score: 7.371 (scored by 1,349 users)']"
206,"['Genres: Drama, Sci-Fi, Supernatural']",['Broadcast: Saturdays at 09:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 66'],['Popularity: #5869'],"['Score: 7.371 (scored by 3,733 users)']"
207,"['Genres: Action, Drama, Supernatural']",['Broadcast: Unknown'],['Licensors: Sentai Filmworks'],"['Favorites: 1,905']",['Popularity: #1300'],"['Score: 7.371 (scored by 67,992 users)']"
208,[],[],"['Licensors: None found, add some']",['Favorites: 43'],['Popularity: #8954'],['Score: 7.371 (scored by 711 users)']
209,[],[],"['Licensors: None found, add some']",['Favorites: 41'],['Popularity: #5779'],"['Score: 7.371 (scored by 5,256 users)']"
210,[],[],"['Licensors: None found, add some']",['Favorites: 17'],['Popularity: #7862'],"['Score: 7.371 (scored by 1,747 users)']"
211,"['Genres: Comedy, Fantasy']",['Broadcast: Wednesdays at 00:30 (JST)'],['Licensors: Funimation'],['Favorites: 248'],['Popularity: #982'],"['Score: 7.371 (scored by 130,812 users)']"
212,"['Genres: Award Winning, Comedy, Drama, Slice of Life, Supernatural']",['Broadcast: Unknown'],['Licensors: Geneon Entertainment USA'],['Favorites: 257'],['Popularity: #2572'],"['Score: 7.371 (scored by 17,696 users)']"
213,"['Genres: Action, Comedy, Fantasy, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 22'],['Popularity: #3195'],"['Score: 7.371 (scored by 18,644 users)']"
214,[],[],"['Licensors: None found, add some']",['Favorites: 18'],['Popularity: #4769'],"['Score: 7.371 (scored by 6,115 users)']"
215,"['Genres: Comedy, Slice of Life']",[],"['Licensors: None found, add some']",['Favorites: 5'],['Popularity: #4692'],"['Score: 7.371 (scored by 8,477 users)']"
216,"['Genres: Action, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 81'],['Popularity: #2813'],"['Score: 7.371 (scored by 24,688 users)']"
217,"['Genres: Comedy, Romance']",[],['Licensors: Aniplex of America'],['Favorites: 129'],['Popularity: #1326'],"['Score: 7.371 (scored by 88,925 users)']"
218,"['Genres: Comedy, Ecchi']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 338'],['Popularity: #2850'],"['Score: 7.371 (scored by 19,151 users)']"
219,[],['Broadcast: Tuesdays at 01:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 96'],['Popularity: #4365'],"['Score: 7.371 (scored by 6,899 users)']"
220,"['Genres: Action, Adventure, Comedy, Fantasy']",['Broadcast: Thursdays at 19:00 (JST)'],"['Licensors: VIZ Media, 4Kids Entertainment']","['Favorites: 4,998']",['Popularity: #324'],"['Score: 7.371 (scored by 380,279 users)']"
221,"['Genres: Action, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 99'],['Popularity: #2811'],"['Score: 7.371 (scored by 24,739 users)']"
222,"['Genres: Adventure, Fantasy']",[],['Licensors: Sentai Filmworks'],['Favorites: 86'],['Popularity: #3183'],"['Score: 7.371 (scored by 15,730 users)']"
223,"['Genres: Action, Adventure, Comedy, Drama, Supernatural']",['Broadcast: Unknown'],"['Licensors: Discotek Media, Geneon Entertainment USA']",['Favorites: 107'],['Popularity: #3495'],"['Score: 7.371 (scored by 13,128 users)']"
224,"['Genres: Action, Drama, Fantasy, Mystery, Romance']",['Broadcast: Wednesdays at 23:00 (JST)'],"['Licensors: None found, add some']","['Favorites: 3,819']",['Popularity: #440'],"['Score: 7.371 (scored by 243,962 users)']"
225,[],[],"['Licensors: None found, add some']",['Favorites: 2'],['Popularity: #5374'],"['Score: 7.371 (scored by 4,881 users)']"
226,"['Genres: Action, Fantasy, Romance']",[],['Licensors: Funimation'],['Favorites: 52'],['Popularity: #2530'],"['Score: 7.371 (scored by 30,064 users)']"
227,"['Genres: Action, Drama']",['Broadcast: Thursdays at 23:30 (JST)'],['Licensors: Funimation'],['Favorites: 859'],['Popularity: #1673'],"['Score: 7.371 (scored by 35,446 users)']"
228,"['Genres: Comedy, Slice of Life']",['Broadcast: Tuesdays at 02:00 (JST)'],['Licensors: Nozomi Entertainment'],['Favorites: 181'],['Popularity: #3769'],"['Score: 7.371 (scored by 9,058 users)']"
229,"['Genres: Comedy, Sci-Fi, Supernatural, Ecchi']",[],['Licensors: Funimation'],['Favorites: 152'],['Popularity: #1812'],"['Score: 7.371 (scored by 58,394 users)']"
230,"['Genres: Action, Drama, Sci-Fi']",['Broadcast: Fridays at 02:19 (JST)'],"['Licensors: None found, add some']",['Favorites: 74'],['Popularity: #4322'],"['Score: 7.371 (scored by 7,160 users)']"
231,"['Genres: Action, Drama, Sci-Fi']",[],['Licensors: Funimation'],['Favorites: 43'],['Popularity: #5142'],"['Score: 7.371 (scored by 5,294 users)']"
232,"['Genres: Action, Drama, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 8'],['Popularity: #9534'],['Score: 7.371 (scored by 433 users)']
233,"['Genres: Action, Drama, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 25'],['Popularity: #5031'],"['Score: 7.371 (scored by 5,549 users)']"
234,[],[],"['Licensors: None found, add some']",['Favorites: 57'],['Popularity: #3093'],"['Score: 7.371 (scored by 20,069 users)']"
235,"['Genres: Action, Comedy, Mystery']",[],['Licensors: VIZ Media'],['Favorites: 19'],['Popularity: #4053'],"['Score: 7.371 (scored by 10,714 users)']"
236,"['Genres: Action, Romance, Sci-Fi']",['Broadcast: Thursdays at 01:00 (JST)'],"['Licensors: Discotek Media, Geneon Entertainment USA']",['Favorites: 118'],['Popularity: #4163'],"['Score: 7.371 (scored by 9,280 users)']"
237,"['Genres: Action, Adventure, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 98'],['Popularity: #6477'],"['Score: 7.371 (scored by 1,265 users)']"
238,"['Genres: Action, Adventure, Comedy, Drama, Mystery']",[],"['Licensors: None found, add some']",['Favorites: 58'],['Popularity: #6915'],['Score: 7.371 (scored by 221 users)']
239,"['Genres: Boys Love, Comedy, Drama, Sci-Fi, Slice of Life']",[],"['Licensors: None found, add some']",['Favorites: 92'],['Popularity: #6178'],"['Score: 7.371 (scored by 1,745 users)']"
240,[],['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 41'],['Popularity: #5159'],"['Score: 7.371 (scored by 4,227 users)']"
241,"['Genres: Drama, Fantasy']",['Broadcast: Fridays at 02:19 (JST)'],"['Licensors: Sentai Filmworks, Ponycan USA']","['Favorites: 1,294']",['Popularity: #1404'],"['Score: 7.371 (scored by 54,424 users)']"
242,"['Genres: Action, Sci-Fi']",['Broadcast: Unknown'],['Licensors: Media Blasters'],['Favorites: 11'],['Popularity: #8663'],"['Score: 7.371 (scored by 1,014 users)']"
243,"['Genres: Action, Adventure, Sci-Fi']",['Broadcast: Saturdays at 23:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 486'],['Popularity: #2051'],"['Score: 7.361 (scored by 10,973 users)']"
244,[],[],['Licensors: Discotek Media'],['Favorites: 10'],['Popularity: #5482'],"['Score: 7.361 (scored by 4,444 users)']"
245,[],[],"['Licensors: None found, add some']",['Favorites: 12'],['Popularity: #4580'],"['Score: 7.361 (scored by 9,112 users)']"
246,[],['Broadcast: Tuesdays at 01:30 (JST)'],['Licensors: Sentai Filmworks'],['Favorites: 618'],['Popularity: #1838'],"['Score: 7.361 (scored by 38,596 users)']"
247,"['Genres: Action, Adventure, Comedy, Sci-Fi']",['Broadcast: Saturdays at 18:00 (JST)'],['Licensors: VIZ Media'],['Favorites: 259'],['Popularity: #2899'],"['Score: 7.361 (scored by 25,025 users)']"
248,"['Genres: Action, Adventure']",['Broadcast: Unknown'],['Licensors: Funimation'],"['Favorites: 1,775']",['Popularity: #597'],"['Score: 7.361 (scored by 190,295 users)']"
249,[],['Broadcast: Unknown'],['Licensors: Sentai Filmworks'],['Favorites: 657'],['Popularity: #2569'],"['Score: 7.361 (scored by 27,658 users)']"
250,[],['Broadcast: Sundays at 19:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 293'],['Popularity: #3456'],"['Score: 7.361 (scored by 18,038 users)']"
251,"['Genres: Comedy, Slice of Life']",[],"['Licensors: None found, add some']",['Favorites: 7'],['Popularity: #4944'],"['Score: 7.361 (scored by 7,534 users)']"
252,[],[],"['Licensors: None found, add some']",['Favorites: 7'],['Popularity: #12526'],['Score: 7.361 (scored by 555 users)']
253,"['Genres: Action, Fantasy']",['Broadcast: Saturdays at 01:55 (JST)'],['Licensors: Aniplex of America'],"['Favorites: 1,547']",['Popularity: #241'],"['Score: 7.361 (scored by 386,185 users)']"
254,"['Genres: Action, Fantasy']",['Broadcast: Thursdays at 00:55 (JST)'],"['Licensors: None found, add some']","['Favorites: 2,473']",['Popularity: #629'],"['Score: 7.361 (scored by 184,480 users)']"
255,"['Genres: Comedy, Romance']",[],"['Licensors: None found, add some']",['Favorites: 37'],['Popularity: #3260'],"['Score: 7.361 (scored by 19,070 users)']"
256,"['Genres: Adventure, Comedy, Drama, Fantasy']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 55'],['Popularity: #7368'],"['Score: 7.361 (scored by 2,988 users)']"
257,"['Genres: Adventure, Drama, Fantasy, Slice of Life']",[],['Licensors: Enoki Films'],['Favorites: 12'],['Popularity: #9200'],"['Score: 7.361 (scored by 1,680 users)']"
258,"['Genres: Action, Fantasy']",['Broadcast: Saturdays at 01:23 (JST)'],['Licensors: Funimation'],['Favorites: 437'],['Popularity: #1447'],"['Score: 7.361 (scored by 50,025 users)']"
259,[],['Broadcast: Fridays at 01:58 (JST)'],['Licensors: Funimation'],['Favorites: 826'],['Popularity: #789'],"['Score: 7.361 (scored by 123,634 users)']"
260,"['Genres: Adventure, Comedy']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 13'],['Popularity: #11680'],['Score: 7.361 (scored by 501 users)']
261,[],[],"['Licensors: None found, add some']",['Favorites: 15'],['Popularity: #5170'],"['Score: 7.361 (scored by 7,665 users)']"
262,"['Genres: Comedy, Ecchi']",[],['Licensors: Funimation'],['Favorites: 158'],['Popularity: #2053'],"['Score: 7.361 (scored by 46,145 users)']"
263,"['Genres: Comedy, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 2'],['Popularity: #6931'],"['Score: 7.361 (scored by 2,933 users)']"
264,"['Genres: Comedy, Romance, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 16'],['Popularity: #6780'],"['Score: 7.361 (scored by 1,917 users)']"
265,"['Genres: Horror, Mystery, Suspense']",['Broadcast: Tuesdays at 18:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 55'],['Popularity: #5601'],"['Score: 7.361 (scored by 3,116 users)']"
266,[],['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 25'],['Popularity: #6766'],"['Score: 7.361 (scored by 2,364 users)']"
267,[],[],"['Licensors: None found, add some']",['Favorites: 24'],['Popularity: #6875'],"['Score: 7.361 (scored by 2,455 users)']"
268,"['Genres: Action, Adventure, Comedy, Fantasy']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 40'],['Popularity: #9282'],"['Score: 7.361 (scored by 1,012 users)']"
269,"['Genres: Action, Adventure, Fantasy, Supernatural']",[],"['Licensors: Funimation, Central Park Media']",['Favorites: 574'],['Popularity: #2443'],"['Score: 7.361 (scored by 23,400 users)']"
270,"['Genres: Adventure, Drama, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 18'],['Popularity: #8510'],"['Score: 7.361 (scored by 1,564 users)']"
271,[],[],"['Licensors: None found, add some']",['Favorites: 65'],['Popularity: #2676'],"['Score: 7.361 (scored by 33,439 users)']"
272,"['Genres: Comedy, Romance']",[],['Licensors: Funimation'],['Favorites: 75'],['Popularity: #1850'],"['Score: 7.361 (scored by 62,696 users)']"
273,"['Genres: Comedy, Romance']",[],"['Licensors: None found, add some']",['Favorites: 14'],['Popularity: #3832'],"['Score: 7.361 (scored by 15,652 users)']"
274,"['Genres: Drama, Romance']",[],"['Licensors: None found, add some']",['Favorites: 53'],['Popularity: #4354'],"['Score: 7.361 (scored by 7,129 users)']"
275,"['Genres: Action, Adventure, Comedy, Fantasy']",['Broadcast: Thursdays at 19:00 (JST)'],['Licensors: The Pokemon Company International'],['Favorites: 522'],['Popularity: #1336'],"['Score: 7.361 (scored by 98,237 users)']"
276,"['Genres: Action, Mystery, Supernatural']",['Broadcast: Tuesdays at 02:05 (JST)'],['Licensors: Sentai Filmworks'],['Favorites: 407'],['Popularity: #1296'],"['Score: 7.361 (scored by 76,105 users)']"
277,"['Genres: Comedy, Romance']",['Broadcast: Saturdays at 00:30 (JST)'],"['Licensors: None found, add some']","['Favorites: 1,086']",['Popularity: #663'],"['Score: 7.361 (scored by 133,309 users)']"
278,"['Genres: Action, Adventure, Drama, Sci-Fi']",['Broadcast: Wednesdays at 18:00 (JST)'],"['Licensors: Bandai Entertainment, Sentai Filmworks, Discotek Media']",['Favorites: 648'],['Popularity: #2151'],"['Score: 7.361 (scored by 37,728 users)']"
279,"['Genres: Action, Adventure, Comedy, Drama, Romance, Sci-Fi']",['Broadcast: Tuesdays at 18:00 (JST)'],['Licensors: Bandai Entertainment'],['Favorites: 204'],['Popularity: #3638'],"['Score: 7.361 (scored by 13,778 users)']"
280,"['Genres: Comedy, Romance, Ecchi']",[],"['Licensors: None found, add some']",['Favorites: 135'],['Popularity: #1666'],"['Score: 7.361 (scored by 64,722 users)']"
281,[],['Broadcast: Saturdays at 01:05 (JST)'],['Licensors: Funimation'],['Favorites: 235'],['Popularity: #2223'],"['Score: 7.361 (scored by 38,627 users)']"
282,"['Genres: Action, Adventure, Horror, Sci-Fi']",[],"['Licensors: Discotek Media, Geneon Entertainment USA']",['Favorites: 93'],['Popularity: #5929'],"['Score: 7.361 (scored by 3,987 users)']"
283,[],[],"['Licensors: None found, add some']",['Favorites: 21'],['Popularity: #4936'],"['Score: 7.361 (scored by 8,309 users)']"
284,"['Genres: Action, Sci-Fi']",['Broadcast: Sundays at 01:35 (JST)'],['Licensors: Funimation'],"['Favorites: 5,399']",['Popularity: #209'],"['Score: 7.361 (scored by 371,947 users)']"
285,"['Genres: Action, Comedy, Supernatural, Ecchi']",['Broadcast: Unknown'],['Licensors: Funimation'],"['Favorites: 3,097']",['Popularity: #317'],"['Score: 7.351 (scored by 333,827 users)']"
286,[],[],['Licensors: Funimation'],['Favorites: 25'],['Popularity: #3042'],"['Score: 7.351 (scored by 20,208 users)']"
287,"['Genres: Action, Comedy']",[],['Licensors: Sentai Filmworks'],['Favorites: 30'],['Popularity: #6965'],"['Score: 7.351 (scored by 1,718 users)']"
288,[],[],"['Licensors: Funimation, Bandai Entertainment']",['Favorites: 29'],['Popularity: #5121'],"['Score: 7.351 (scored by 7,098 users)']"
289,"['Genres: Action, Comedy, Supernatural']",[],"['Licensors: Funimation, Crunchyroll']",['Favorites: 124'],['Popularity: #1981'],"['Score: 7.351 (scored by 43,276 users)']"
290,"['Genres: Comedy, Drama']",['Broadcast: Saturdays at 02:25 (JST)'],['Licensors: Funimation'],['Favorites: 186'],['Popularity: #2141'],"['Score: 7.351 (scored by 29,090 users)']"
291,"['Genres: Comedy, Romance']",['Broadcast: Fridays at 23:30 (JST)'],['Licensors: Aniplex of America'],"['Favorites: 1,795']",['Popularity: #275'],"['Score: 7.351 (scored by 405,886 users)']"
292,[],[],['Licensors: Nozomi Entertainment'],['Favorites: 3'],['Popularity: #6394'],"['Score: 7.351 (scored by 3,852 users)']"
293,[],['Broadcast: Sundays at 22:00 (JST)'],"['Licensors: None found, add some']","['Favorites: 1,679']",['Popularity: #900'],"['Score: 7.351 (scored by 121,390 users)']"
294,[],[],"['Licensors: None found, add some']",['Favorites: 42'],['Popularity: #4265'],"['Score: 7.351 (scored by 8,581 users)']"
295,[],[],"['Licensors: None found, add some']",['Favorites: 102'],['Popularity: #2999'],"['Score: 7.351 (scored by 21,165 users)']"
296,"['Genres: Action, Adventure, Comedy, Supernatural']",[],['Licensors: VIZ Media'],['Favorites: 7'],['Popularity: #4895'],"['Score: 7.351 (scored by 7,790 users)']"
297,"['Genres: Action, Comedy']",['Broadcast: Unknown'],['Licensors: Sentai Filmworks'],['Favorites: 533'],['Popularity: #1388'],"['Score: 7.351 (scored by 54,653 users)']"
298,[],[],['Licensors: Sentai Filmworks'],['Favorites: 89'],['Popularity: #2354'],"['Score: 7.351 (scored by 34,501 users)']"
299,[],[],"['Licensors: None found, add some']",['Favorites: 7'],['Popularity: #10493'],"['Score: 7.351 (scored by 1,212 users)']"
300,"['Genres: Adventure, Comedy, Fantasy, Supernatural']",[],['Licensors: ADV Films'],['Favorites: 21'],['Popularity: #4576'],"['Score: 7.351 (scored by 9,534 users)']"
301,"['Genres: Action, Adventure, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 28'],['Popularity: #3184'],"['Score: 7.351 (scored by 18,431 users)']"
302,[],[],"['Licensors: None found, add some']",['Favorites: 9'],['Popularity: #11773'],['Score: 7.351 (scored by 720 users)']
303,"['Genres: Action, Adventure, Comedy, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 29'],['Popularity: #3088'],"['Score: 7.351 (scored by 18,993 users)']"
304,"['Genres: Comedy, Sci-Fi']",['Broadcast: Thursdays at 19:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 26'],['Popularity: #9258'],"['Score: 7.351 (scored by 1,581 users)']"
305,"['Genres: Action, Comedy, Fantasy, Romance, Ecchi']",[],"['Licensors: None found, add some']",['Favorites: 125'],['Popularity: #1500'],"['Score: 7.351 (scored by 71,599 users)']"
306,"['Genres: Adventure, Sci-Fi']",['Broadcast: Fridays at 19:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 15'],['Popularity: #11231'],['Score: 7.351 (scored by 483 users)']
307,"['Genres: Mystery, Supernatural']",['Broadcast: Fridays at 00:45 (JST)'],['Licensors: Sentai Filmworks'],['Favorites: 613'],['Popularity: #1409'],"['Score: 7.351 (scored by 57,024 users)']"
308,"['Genres: Comedy, Romance']",[],['Licensors: Sentai Filmworks'],['Favorites: 73'],['Popularity: #5493'],"['Score: 7.351 (scored by 2,079 users)']"
