,anime_genres,anime_broadcast,anime_licensors,anime_favorites,anime_popularity,anime_score
152,"['Genres: Supernatural, Suspense']",[],['Licensors: VIZ Media'],['Favorites: 624'],['Popularity: #1101'],"['Score: 7.701 (scored by 87,709 users)']"
153,"['Genres: Drama, Romance']",['Broadcast: Sundays at 23:01 (JST)'],['Licensors: Discotek Media'],['Favorites: 574'],['Popularity: #2418'],"['Score: 7.701 (scored by 25,556 users)']"
154,"['Genres: Drama, Romance']",['Broadcast: Fridays at 01:15 (JST)'],"['Licensors: None found, add some']","['Favorites: 1,038']",['Popularity: #1588'],"['Score: 7.701 (scored by 40,448 users)']"
155,"['Genres: Comedy, Slice of Life']",['Broadcast: Mondays at 09:54 (JST)'],"['Licensors: None found, add some']",['Favorites: 46'],['Popularity: #3396'],"['Score: 7.691 (scored by 17,957 users)']"
156,"['Genres: Drama, Suspense']",['Broadcast: Unknown'],"['Licensors: None found, add some']","['Favorites: 1,581']",['Popularity: #1019'],"['Score: 7.691 (scored by 62,634 users)']"
157,"['Genres: Comedy, Romance']",['Broadcast: Fridays at Unknown'],['Licensors: Funimation'],"['Favorites: 1,181']",['Popularity: #579'],"['Score: 7.691 (scored by 218,051 users)']"
158,"['Genres: Adventure, Comedy, Drama, Fantasy, Romance']",[],"['Licensors: VIZ Media, Geneon Entertainment USA']",['Favorites: 111'],['Popularity: #2775'],"['Score: 7.691 (scored by 27,553 users)']"
159,"['Genres: Action, Fantasy']",[],['Licensors: Sentai Filmworks'],['Favorites: 25'],['Popularity: #2729'],"['Score: 7.691 (scored by 32,216 users)']"
160,"['Genres: Action, Adventure, Fantasy']",['Broadcast: Saturdays at 00:30 (JST)'],['Licensors: Sentai Filmworks'],"['Favorites: 5,927']",['Popularity: #227'],"['Score: 7.691 (scored by 426,208 users)']"
161,[],[],"['Licensors: None found, add some']",['Favorites: 7'],['Popularity: #11164'],['Score: 7.681 (scored by 895 users)']
162,"['Genres: Comedy, Sci-Fi']",['Broadcast: Unknown'],"['Licensors: ADV Films, Funimation, Discotek Media']","['Favorites: 1,133']",['Popularity: #2286'],"['Score: 7.691 (scored by 32,825 users)']"
163,"['Genres: Action, Comedy, Ecchi']",[],['Licensors: Aniplex of America'],['Favorites: 274'],['Popularity: #1109'],"['Score: 7.691 (scored by 109,740 users)']"
164,"['Genres: Action, Drama, Fantasy, Horror']",[],"['Licensors: None found, add some']",['Favorites: 239'],['Popularity: #1631'],"['Score: 7.691 (scored by 58,122 users)']"
165,"['Genres: Adventure, Comedy, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 40'],['Popularity: #6005'],"['Score: 7.691 (scored by 4,750 users)']"
166,"['Genres: Action, Mystery']",['Broadcast: Sundays at 23:00 (JST)'],['Licensors: Sentai Filmworks'],"['Favorites: 2,376']",['Popularity: #1086'],"['Score: 7.691 (scored by 74,178 users)']"
167,[],['Broadcast: Unknown'],['Licensors: Sentai Filmworks'],['Favorites: 572'],['Popularity: #888'],"['Score: 7.691 (scored by 119,522 users)']"
168,[],[],"['Licensors: None found, add some']",['Favorites: 161'],['Popularity: #1824'],"['Score: 7.691 (scored by 58,795 users)']"
169,"['Genres: Action, Drama, Sci-Fi']",['Broadcast: Fridays at 17:00 (JST)'],['Licensors: Bandai Entertainment'],"['Favorites: 2,314']",['Popularity: #1367'],"['Score: 7.691 (scored by 86,412 users)']"
170,"['Genres: Action, Drama, Sci-Fi']",['Broadcast: Unknown'],"['Licensors: Central Park Media, Maiden Japan']",['Favorites: 358'],['Popularity: #4216'],"['Score: 7.691 (scored by 5,661 users)']"
171,"['Genres: Action, Adventure, Fantasy, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 74'],['Popularity: #8544'],['Score: 7.691 (scored by 923 users)']
172,"['Genres: Action, Adventure, Drama, Sci-Fi']",['Broadcast: Tuesdays at Unknown'],['Licensors: Discotek Media'],['Favorites: 305'],['Popularity: #3440'],"['Score: 7.691 (scored by 9,994 users)']"
173,[],[],"['Licensors: None found, add some']",['Favorites: 18'],['Popularity: #10491'],"['Score: 7.691 (scored by 1,179 users)']"
174,[],[],"['Licensors: None found, add some']",['Favorites: 36'],['Popularity: #9194'],"['Score: 7.681 (scored by 1,236 users)']"
175,"['Genres: Comedy, Girls Love']",[],"['Licensors: None found, add some']",['Favorites: 51'],['Popularity: #3761'],"['Score: 7.681 (scored by 10,436 users)']"
176,"['Genres: Drama, Fantasy']",['Broadcast: Fridays at 01:55 (JST)'],"['Licensors: Sentai Filmworks, Ponycan USA']",['Favorites: 189'],['Popularity: #3106'],"['Score: 7.681 (scored by 15,259 users)']"
177,"['Genres: Action, Comedy']",[],"['Licensors: None found, add some']",['Favorites: 175'],['Popularity: #2390'],"['Score: 7.681 (scored by 24,992 users)']"
178,"['Genres: Comedy, Supernatural']",['Broadcast: Unknown'],['Licensors: Funimation'],"['Favorites: 1,190']",['Popularity: #963'],"['Score: 7.681 (scored by 107,893 users)']"
179,"['Genres: Adventure, Comedy, Mystery']",[],"['Licensors: None found, add some']",['Favorites: 16'],['Popularity: #3366'],"['Score: 7.681 (scored by 20,387 users)']"
180,"['Genres: Action, Adventure, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 93'],['Popularity: #8319'],['Score: 7.691 (scored by 839 users)']
181,"['Genres: Action, Adventure, Fantasy']",['Broadcast: Saturdays at 01:05 (JST)'],['Licensors: Sentai Filmworks'],"['Favorites: 1,906']",['Popularity: #809'],"['Score: 7.681 (scored by 87,462 users)']"
182,"['Genres: Action, Mystery, Supernatural']",[],['Licensors: Aniplex of America'],['Favorites: 52'],['Popularity: #2475'],"['Score: 7.681 (scored by 27,512 users)']"
183,"['Genres: Drama, Romance, Supernatural']",['Broadcast: Thursdays at 18:00 (JST)'],['Licensors: Funimation'],"['Favorites: 9,113']",['Popularity: #378'],"['Score: 7.681 (scored by 272,992 users)']"
184,"['Genres: Fantasy, Slice of Life']",['Broadcast: Fridays at 21:00 (JST)'],['Licensors: Sentai Filmworks'],['Favorites: 366'],['Popularity: #2558'],"['Score: 7.681 (scored by 17,703 users)']"
185,"['Genres: Action, Comedy, Romance']",['Broadcast: Saturdays at 01:23 (JST)'],['Licensors: Sentai Filmworks'],['Favorites: 474'],['Popularity: #1737'],"['Score: 7.681 (scored by 55,705 users)']"
186,"['Genres: Comedy, Slice of Life']",[],['Licensors: Sentai Filmworks'],['Favorites: 18'],['Popularity: #4272'],"['Score: 7.681 (scored by 11,411 users)']"
187,"['Genres: Comedy, Slice of Life']",[],['Licensors: Sentai Filmworks'],['Favorites: 21'],['Popularity: #4067'],"['Score: 7.681 (scored by 13,465 users)']"
188,[],['Broadcast: Unknown'],"['Licensors: None found, add some']","['Favorites: 3,741']",['Popularity: #1085'],"['Score: 7.681 (scored by 122,477 users)']"
189,[],[],"['Licensors: None found, add some']","['Favorites: 2,067']",['Popularity: #2908'],"['Score: 7.681 (scored by 12,918 users)']"
190,"['Genres: Comedy, Romance, Supernatural']",[],['Licensors: Sentai Filmworks'],['Favorites: 104'],['Popularity: #1513'],"['Score: 7.681 (scored by 78,944 users)']"
191,[],['Broadcast: Fridays at 23:17 (JST)'],['Licensors: Discotek Media'],['Favorites: 631'],['Popularity: #1586'],"['Score: 7.681 (scored by 54,844 users)']"
192,[],[],"['Licensors: None found, add some']",['Favorites: 325'],['Popularity: #2046'],"['Score: 7.681 (scored by 55,000 users)']"
193,"['Genres: Adventure, Drama, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 31'],['Popularity: #2910'],"['Score: 7.681 (scored by 20,978 users)']"
194,"['Genres: Comedy, Sports']",[],"['Licensors: None found, add some']",['Favorites: 84'],['Popularity: #3064'],"['Score: 7.681 (scored by 17,606 users)']"
195,"['Genres: Action, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 7'],['Popularity: #5399'],"['Score: 7.681 (scored by 5,663 users)']"
196,"['Genres: Action, Adventure, Fantasy']",['Broadcast: Sundays at 17:00 (JST)'],['Licensors: Funimation'],"['Favorites: 19,066']",['Popularity: #31'],"['Score: 7.681 (scored by 1,266,723 users)']"
197,"['Genres: Action, Adventure, Fantasy']",[],['Licensors: VIZ Media'],['Favorites: 546'],['Popularity: #654'],"['Score: 7.681 (scored by 194,978 users)']"
198,[],['Broadcast: Sundays at 19:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 112'],['Popularity: #4546'],"['Score: 7.681 (scored by 9,325 users)']"
199,"['Genres: Adventure, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 17'],['Popularity: #5967'],"['Score: 7.681 (scored by 4,500 users)']"
200,"['Genres: Comedy, Romance']",['Broadcast: Mondays at 02:00 (JST)'],['Licensors: Funimation'],"['Favorites: 2,921']",['Popularity: #674'],"['Score: 7.681 (scored by 140,167 users)']"
201,"['Genres: Comedy, Drama']",[],['Licensors: Eleven Arts'],['Favorites: 62'],['Popularity: #2931'],"['Score: 7.681 (scored by 11,454 users)']"
202,"['Genres: Drama, Fantasy, Romance, Sci-Fi']",['Broadcast: Tuesdays at 23:30 (JST)'],['Licensors: Funimation'],"['Favorites: 4,217']",['Popularity: #552'],"['Score: 7.681 (scored by 178,796 users)']"
203,"['Genres: Action, Comedy, Mystery, Supernatural']",['Broadcast: Unknown'],"['Licensors: Funimation, Aniplex of America']","['Favorites: 21,791']",['Popularity: #112'],"['Score: 7.671 (scored by 580,522 users)']"
204,"['Genres: Comedy, Slice of Life']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 86'],['Popularity: #3029'],"['Score: 7.671 (scored by 25,241 users)']"
205,"['Genres: Avant Garde, Drama, Mystery, Supernatural, Suspense']",['Broadcast: Saturdays at 00:00 (JST)'],"['Licensors: Funimation, Geneon Entertainment USA']","['Favorites: 5,121']",['Popularity: #527'],"['Score: 7.671 (scored by 149,772 users)']"
206,"['Genres: Action, Romance, Sci-Fi']",['Broadcast: Unknown'],"['Licensors: Funimation, Bandai Entertainment']",['Favorites: 265'],['Popularity: #3557'],"['Score: 7.671 (scored by 14,037 users)']"
207,"['Genres: Action, Adventure, Sci-Fi']",['Broadcast: Unknown'],"['Licensors: Nozomi Entertainment, Discotek Media']",['Favorites: 255'],['Popularity: #4351'],"['Score: 7.671 (scored by 6,643 users)']"
208,"['Genres: Adventure, Fantasy, Romance']",['Broadcast: Tuesdays at 18:00 (JST)'],"['Licensors: Funimation, Bandai Entertainment']","['Favorites: 2,038']",['Popularity: #1394'],"['Score: 7.671 (scored by 63,593 users)']"
209,"['Genres: Action, Sci-Fi']",['Broadcast: Saturdays at 01:30 (JST)'],['Licensors: Funimation'],"['Favorites: 5,748']",['Popularity: #334'],"['Score: 7.671 (scored by 275,266 users)']"
210,[],['Broadcast: Wednesdays at 01:59 (JST)'],['Licensors: Sentai Filmworks'],"['Favorites: 1,150']",['Popularity: #1230'],"['Score: 7.671 (scored by 92,728 users)']"
211,"['Genres: Comedy, Romance']",['Broadcast: Fridays at 01:28 (JST)'],['Licensors: Funimation'],"['Favorites: 12,981']",['Popularity: #175'],"['Score: 7.671 (scored by 556,044 users)']"
212,"['Genres: Drama, Fantasy, Mystery']",['Broadcast: Tuesdays at 23:00 (JST)'],['Licensors: Funimation'],"['Favorites: 1,406']",['Popularity: #1358'],"['Score: 7.671 (scored by 65,808 users)']"
213,"['Genres: Action, Comedy']",['Broadcast: Fridays at 00:00 (JST)'],['Licensors: Sentai Filmworks'],['Favorites: 650'],['Popularity: #1696'],"['Score: 7.671 (scored by 42,250 users)']"
214,"['Genres: Fantasy, Sci-Fi, Slice of Life']",['Broadcast: Thursdays at 01:30 (JST)'],['Licensors: Nozomi Entertainment'],"['Favorites: 2,095']",['Popularity: #1360'],"['Score: 7.671 (scored by 48,032 users)']"
215,[],['Broadcast: Unknown'],['Licensors: Sentai Filmworks'],"['Favorites: 2,167']",['Popularity: #559'],"['Score: 7.671 (scored by 186,787 users)']"
216,"['Genres: Comedy, Slice of Life']",['Broadcast: Not scheduled once per week'],['Licensors: Discotek Media'],['Favorites: 424'],['Popularity: #2523'],"['Score: 7.671 (scored by 26,372 users)']"
217,"['Genres: Action, Drama, Mystery, Romance']",[],['Licensors: Discotek Media'],['Favorites: 41'],['Popularity: #3781'],"['Score: 7.671 (scored by 15,497 users)']"
218,"['Genres: Action, Adventure, Comedy, Fantasy']",['Broadcast: Sundays at 09:00 (JST)'],['Licensors: Funimation'],['Favorites: 722'],['Popularity: #1215'],"['Score: 7.671 (scored by 101,668 users)']"
219,"['Genres: Award Winning, Drama']",[],['Licensors: GKIDS'],['Favorites: 63'],['Popularity: #3673'],"['Score: 7.671 (scored by 9,997 users)']"
220,"['Genres: Action, Adventure, Comedy, Drama, Fantasy, Romance, Supernatural']",[],['Licensors: VIZ Media'],['Favorites: 244'],['Popularity: #1863'],"['Score: 7.671 (scored by 55,357 users)']"
221,"['Genres: Fantasy, Gourmet, Slice of Life']",['Broadcast: Saturdays at 01:23 (JST)'],"['Licensors: None found, add some']",['Favorites: 392'],['Popularity: #2136'],"['Score: 7.671 (scored by 32,607 users)']"
222,"['Genres: Comedy, Sci-Fi']",['Broadcast: Unknown'],"['Licensors: Central Park Media, Maiden Japan']",['Favorites: 405'],['Popularity: #3419'],"['Score: 7.671 (scored by 9,429 users)']"
223,"['Genres: Action, Adventure, Drama, Fantasy']",['Broadcast: Sundays at 17:00 (JST)'],['Licensors: Funimation'],"['Favorites: 1,663']",['Popularity: #578'],"['Score: 7.661 (scored by 161,317 users)']"
224,[],[],"['Licensors: None found, add some']",['Favorites: 25'],['Popularity: #7929'],"['Score: 7.661 (scored by 2,125 users)']"
225,"['Genres: Action, Mystery, Supernatural']",[],['Licensors: Funimation'],['Favorites: 319'],['Popularity: #1342'],"['Score: 7.661 (scored by 82,269 users)']"
226,"['Genres: Comedy, Sci-Fi']",['Broadcast: Tuesdays at 18:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 238'],['Popularity: #4112'],"['Score: 7.661 (scored by 11,031 users)']"
227,"['Genres: Action, Adventure, Comedy, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 26'],['Popularity: #3546'],"['Score: 7.661 (scored by 15,375 users)']"
228,"['Genres: Action, Adventure, Fantasy']",['Broadcast: Saturdays at 10:30 (JST)'],['Licensors: Funimation'],"['Favorites: 11,734']",['Popularity: #153'],"['Score: 7.661 (scored by 525,889 users)']"
229,[],[],"['Licensors: None found, add some']",['Favorites: 171'],['Popularity: #4026'],"['Score: 7.661 (scored by 2,068 users)']"
230,[],[],"['Licensors: Funimation, Kadokawa Pictures USA']",['Favorites: 93'],['Popularity: #2349'],"['Score: 7.661 (scored by 40,119 users)']"
231,[],[],"['Licensors: None found, add some']",['Favorites: 492'],['Popularity: #1706'],"['Score: 7.661 (scored by 67,842 users)']"
232,"['Genres: Comedy, Slice of Life']",[],"['Licensors: None found, add some']",['Favorites: 155'],['Popularity: #3293'],"['Score: 7.661 (scored by 6,969 users)']"
233,"['Genres: Comedy, Romance, Supernatural']",['Broadcast: Thursdays at 01:50 (JST)'],['Licensors: Sentai Filmworks'],"['Favorites: 5,620']",['Popularity: #320'],"['Score: 7.661 (scored by 321,835 users)']"
234,"['Genres: Comedy, Drama, Romance, Slice of Life']",['Broadcast: Unknown'],"['Licensors: None found, add some']","['Favorites: 1,364']",['Popularity: #1195'],"['Score: 7.661 (scored by 60,196 users)']"
235,"['Genres: Comedy, Sci-Fi, Slice of Life']",['Broadcast: Fridays at 01:15 (JST)'],['Licensors: Sentai Filmworks'],"['Favorites: 2,247']",['Popularity: #1292'],"['Score: 7.661 (scored by 58,553 users)']"
236,"['Genres: Drama, Fantasy']",['Broadcast: Wednesdays at 01:29 (JST)'],['Licensors: Funimation'],"['Favorites: 8,614']",['Popularity: #257'],"['Score: 7.661 (scored by 306,420 users)']"
237,"['Genres: Drama, Fantasy']",['Broadcast: Fridays at 01:55 (JST)'],"['Licensors: Sentai Filmworks, Ponycan USA']",['Favorites: 235'],['Popularity: #3239'],"['Score: 7.661 (scored by 14,889 users)']"
238,"['Genres: Comedy, Romance']",['Broadcast: Tuesdays at 21:30 (JST)'],['Licensors: Sentai Filmworks'],['Favorites: 743'],['Popularity: #1743'],"['Score: 7.661 (scored by 14,086 users)']"
239,"['Genres: Comedy, Sports']",[],"['Licensors: None found, add some']",['Favorites: 54'],['Popularity: #2463'],"['Score: 7.661 (scored by 32,337 users)']"
240,[],[],"['Licensors: None found, add some']",['Favorites: 44'],['Popularity: #4792'],"['Score: 7.661 (scored by 9,163 users)']"
241,"['Genres: Comedy, Slice of Life']",['Broadcast: Mondays at Unknown'],"['Licensors: None found, add some']","['Favorites: 1,063']",['Popularity: #1275'],"['Score: 7.661 (scored by 69,275 users)']"
242,"['Genres: Action, Adventure, Fantasy']",['Broadcast: Saturdays at 01:05 (JST)'],"['Licensors: Funimation, Crunchyroll']","['Favorites: 1,370']",['Popularity: #703'],"['Score: 7.661 (scored by 152,755 users)']"
243,"['Genres: Action, Fantasy, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 136'],['Popularity: #2283'],"['Score: 7.661 (scored by 24,424 users)']"
244,"['Genres: Adventure, Fantasy, Mystery, Supernatural']",['Broadcast: Fridays at 01:29 (JST)'],"['Licensors: NIS America, Inc.']","['Favorites: 5,133']",['Popularity: #486'],"['Score: 7.661 (scored by 170,280 users)']"
245,[],[],"['Licensors: None found, add some']",['Favorites: 170'],['Popularity: #5037'],"['Score: 7.661 (scored by 8,036 users)']"
246,"['Genres: Boys Love, Comedy, Drama, Romance']",['Broadcast: Unknown'],['Licensors: Funimation'],"['Favorites: 3,039']",['Popularity: #1027'],"['Score: 7.661 (scored by 115,180 users)']"
247,"['Genres: Action, Drama']",['Broadcast: Unknown'],['Licensors: Discotek Media'],['Favorites: 158'],['Popularity: #5017'],"['Score: 7.661 (scored by 5,054 users)']"
248,[],['Broadcast: Fridays at 01:28 (JST)'],['Licensors: Sentai Filmworks'],"['Favorites: 1,345']",['Popularity: #2170'],"['Score: 7.661 (scored by 27,838 users)']"
249,"['Genres: Adventure, Comedy, Fantasy, Gourmet']",['Broadcast: Wednesdays at 00:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 460'],['Popularity: #2099'],"['Score: 7.661 (scored by 13,721 users)']"
250,"['Genres: Comedy, Fantasy']",['Broadcast: Fridays at 01:28 (JST)'],['Licensors: Sentai Filmworks'],"['Favorites: 1,083']",['Popularity: #1383'],"['Score: 7.651 (scored by 57,349 users)']"
251,"['Genres: Comedy, Slice of Life']",['Broadcast: Unknown'],['Licensors: Funimation'],['Favorites: 81'],['Popularity: #2686'],"['Score: 7.651 (scored by 24,578 users)']"
252,"['Genres: Drama, Slice of Life, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 31'],['Popularity: #3525'],"['Score: 7.651 (scored by 16,328 users)']"
253,"['Genres: Comedy, Slice of Life']",['Broadcast: Sundays at Unknown'],"['Licensors: None found, add some']",['Favorites: 146'],['Popularity: #4424'],"['Score: 7.651 (scored by 9,128 users)']"
254,"['Genres: Action, Romance, Sci-Fi']",[],['Licensors: Funimation'],['Favorites: 55'],['Popularity: #4779'],"['Score: 7.651 (scored by 8,768 users)']"
255,"['Genres: Action, Comedy']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 138'],['Popularity: #5430'],"['Score: 7.651 (scored by 3,333 users)']"
256,"['Genres: Action, Adventure, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 50'],['Popularity: #8288'],"['Score: 7.661 (scored by 1,333 users)']"
257,[],[],"['Licensors: None found, add some']",['Favorites: 12'],['Popularity: #4905'],"['Score: 7.651 (scored by 7,730 users)']"
258,[],[],"['Licensors: None found, add some']","['Favorites: 1,187']",['Popularity: #1272'],"['Score: 7.651 (scored by 108,595 users)']"
259,"['Genres: Adventure, Comedy, Drama, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 193'],['Popularity: #4263'],"['Score: 7.651 (scored by 10,250 users)']"
260,[],[],['Licensors: Sentai Filmworks'],['Favorites: 41'],['Popularity: #2891'],"['Score: 7.651 (scored by 26,251 users)']"
261,"['Genres: Action, Adventure, Sci-Fi']",[],['Licensors: Sentai Filmworks'],"['Favorites: 1,069']",['Popularity: #1475'],"['Score: 7.651 (scored by 57,128 users)']"
262,"['Genres: Adventure, Comedy, Fantasy, Romance']",['Broadcast: Sundays at 07:30 (JST)'],['Licensors: Funimation'],['Favorites: 609'],['Popularity: #1701'],"['Score: 7.651 (scored by 42,503 users)']"
263,"['Genres: Action, Sci-Fi']",[],['Licensors: Funimation'],['Favorites: 105'],['Popularity: #2364'],"['Score: 7.651 (scored by 25,687 users)']"
264,[],['Broadcast: Fridays at 23:00 (JST)'],['Licensors: Sentai Filmworks'],['Favorites: 460'],['Popularity: #3453'],"['Score: 7.651 (scored by 13,512 users)']"
265,"['Genres: Comedy, Drama, Romance']",[],['Licensors: VIZ Media'],['Favorites: 44'],['Popularity: #3689'],"['Score: 7.651 (scored by 15,886 users)']"
266,"['Genres: Action, Adventure, Drama, Fantasy']",['Broadcast: Mondays at 00:30 (JST)'],['Licensors: Funimation'],"['Favorites: 5,859']",['Popularity: #256'],"['Score: 7.651 (scored by 356,880 users)']"
267,"['Genres: Action, Adventure, Fantasy']",['Broadcast: Fridays at 00:55 (JST)'],"['Licensors: None found, add some']","['Favorites: 1,490']",['Popularity: #1255'],"['Score: 7.651 (scored by 68,344 users)']"
268,"['Genres: Action, Drama']",[],"['Licensors: None found, add some']",['Favorites: 42'],['Popularity: #3776'],"['Score: 7.651 (scored by 13,367 users)']"
269,"['Genres: Action, Drama, Sci-Fi']",['Broadcast: Fridays at 00:55 (JST)'],"['Licensors: None found, add some']","['Favorites: 3,577']",['Popularity: #321'],"['Score: 7.651 (scored by 291,020 users)']"
270,"['Genres: Drama, Sci-Fi']",[],['Licensors: Bandai Entertainment'],['Favorites: 393'],['Popularity: #2977'],"['Score: 7.651 (scored by 26,667 users)']"
271,[],['Broadcast: Saturdays at 17:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 25'],['Popularity: #5722'],"['Score: 7.651 (scored by 4,401 users)']"
272,[],['Broadcast: Unknown'],"['Licensors: NIS America, Inc.']","['Favorites: 2,480']",['Popularity: #484'],"['Score: 7.651 (scored by 199,758 users)']"
273,[],['Broadcast: Tuesdays at 01:35 (JST)'],['Licensors: Discotek Media'],['Favorites: 126'],['Popularity: #2222'],"['Score: 7.651 (scored by 36,339 users)']"
274,[],['Broadcast: Mondays at 00:10 (JST)'],"['Licensors: Sentai Filmworks, Ponycan USA']",['Favorites: 995'],['Popularity: #1443'],"['Score: 7.641 (scored by 53,826 users)']"
275,"['Genres: Adventure, Comedy, Fantasy']",['Broadcast: Saturdays at 09:00 (JST)'],['Licensors: Discotek Media'],"['Favorites: 1,317']",['Popularity: #1781'],"['Score: 7.641 (scored by 40,557 users)']"
276,"['Genres: Action, Fantasy']",[],['Licensors: Sentai Filmworks'],['Favorites: 67'],['Popularity: #1599'],"['Score: 7.641 (scored by 61,283 users)']"
277,"['Genres: Drama, Girls Love']",['Broadcast: Unknown'],['Licensors: Nozomi Entertainment'],['Favorites: 85'],['Popularity: #3922'],"['Score: 7.641 (scored by 12,253 users)']"
278,"['Genres: Action, Comedy, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 72'],['Popularity: #1950'],"['Score: 7.641 (scored by 54,303 users)']"
279,[],[],"['Licensors: None found, add some']",['Favorites: 48'],['Popularity: #2514'],"['Score: 7.641 (scored by 34,383 users)']"
280,"['Genres: Action, Adventure, Award Winning, Comedy, Drama, Fantasy']",[],"['Licensors: 4Kids Entertainment, Warner Bros. Pictures']",['Favorites: 380'],['Popularity: #862'],"['Score: 7.641 (scored by 169,674 users)']"
281,"['Genres: Action, Adventure, Comedy, Romance, Supernatural']",[],['Licensors: VIZ Media'],['Favorites: 20'],['Popularity: #4644'],"['Score: 7.641 (scored by 8,486 users)']"
282,"['Genres: Action, Romance, Sci-Fi']",['Broadcast: Unknown'],"['Licensors: Funimation, Bandai Entertainment']",['Favorites: 446'],['Popularity: #2822'],"['Score: 7.641 (scored by 17,729 users)']"
283,"['Genres: Action, Sci-Fi']",['Broadcast: Unknown'],"['Licensors: Funimation, Sentai Filmworks']","['Favorites: 1,424']",['Popularity: #970'],"['Score: 7.641 (scored by 106,749 users)']"
284,[],['Broadcast: Tuesdays at 00:00 (JST)'],['Licensors: Sentai Filmworks'],"['Favorites: 9,833']",['Popularity: #173'],"['Score: 7.641 (scored by 464,846 users)']"
285,"['Genres: Action, Fantasy']",[],['Licensors: Sentai Filmworks'],['Favorites: 155'],['Popularity: #2107'],"['Score: 7.641 (scored by 42,876 users)']"
286,"['Genres: Adventure, Comedy, Sci-Fi']",['Broadcast: Thursdays at 21:00 (JST)'],['Licensors: Sentai Filmworks'],"['Favorites: 2,096']",['Popularity: #1167'],"['Score: 7.641 (scored by 69,223 users)']"
287,[],[],['Licensors: Funimation'],['Favorites: 51'],['Popularity: #3269'],"['Score: 7.641 (scored by 11,393 users)']"
288,[],['Broadcast: Unknown'],['Licensors: Nozomi Entertainment'],"['Favorites: 1,384']",['Popularity: #1931'],"['Score: 7.641 (scored by 49,692 users)']"
289,"['Genres: Comedy, Slice of Life']",['Broadcast: Sundays at Unknown'],['Licensors: Media Blasters'],"['Favorites: 1,391']",['Popularity: #1244'],"['Score: 7.641 (scored by 69,192 users)']"
290,"['Genres: Action, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 18'],['Popularity: #8683'],"['Score: 7.641 (scored by 1,370 users)']"
291,"['Genres: Boys Love, Comedy, Drama, Romance']",['Broadcast: Thursdays at 01:05 (JST)'],['Licensors: Funimation'],['Favorites: 493'],['Popularity: #1686'],"['Score: 7.641 (scored by 60,456 users)']"
292,"['Genres: Action, Supernatural']",[],['Licensors: VIZ Media'],['Favorites: 615'],['Popularity: #879'],"['Score: 7.641 (scored by 119,353 users)']"
293,[],['Broadcast: Unknown'],['Licensors: Sentai Filmworks'],['Favorites: 309'],['Popularity: #3411'],"['Score: 7.631 (scored by 19,317 users)']"
294,[],[],[],[],[],[]
295,[],[],[],[],[],[]
296,[],[],[],[],[],[]
297,[],[],[],[],[],[]
298,[],[],[],[],[],[]
299,[],[],[],[],[],[]
300,[],[],[],[],[],[]
301,[],[],[],[],[],[]
302,[],[],[],[],[],[]
303,[],[],[],[],[],[]
304,"['Genres: Comedy, Slice of Life']",[],['Licensors: Media Blasters'],['Favorites: 28'],['Popularity: #2843'],"['Score: 7.631 (scored by 29,172 users)']"
305,[],[],"['Licensors: None found, add some']",['Favorites: 77'],['Popularity: #4948'],"['Score: 7.631 (scored by 4,984 users)']"
306,"['Genres: Comedy, Slice of Life']",['Broadcast: Fridays at Unknown'],"['Licensors: Sentai Filmworks, Geneon Entertainment USA']",['Favorites: 863'],['Popularity: #1899'],"['Score: 7.631 (scored by 33,843 users)']"
307,"['Genres: Comedy, Drama, Romance']",[],['Licensors: Discotek Media'],['Favorites: 48'],['Popularity: #6059'],"['Score: 7.631 (scored by 4,628 users)']"
308,"['Genres: Drama, Romance']",['Broadcast: Sundays at 19:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 27'],['Popularity: #6550'],"['Score: 7.631 (scored by 3,073 users)']"
309,[],[],[],[],[],[]
310,"['Genres: Action, Drama, Fantasy, Sci-Fi']",['Broadcast: Tuesdays at 02:40 (JST)'],"['Licensors: ADV Films, Funimation']","['Favorites: 1,186']",['Popularity: #1288'],"['Score: 7.631 (scored by 63,743 users)']"
311,[],[],"['Licensors: None found, add some']",['Favorites: 31'],['Popularity: #7797'],"['Score: 7.631 (scored by 3,075 users)']"
312,[],[],[],[],[],[]
313,[],[],[],[],[],[]
